Date,KOSPI,KOSPI 200,KOSDAQ,CESI Global,US Bond Spread,Citi Macro Risk Index,USDKRW,VIX,VKOSPI,DB Risk Index,12M Fwd EPS 1M Chg,12M Fwd BPS 1M Chg,12M Fwd EPS 3M Chg,12M Fwd BPS 3M Chg,12M Fwd PE 1M Chg,12M Fwd PB 1M Chg,Pct MEMB Above MA 200d,KOSPI Target Price,Institional,Foreigner,Retail
2018-02-04,1.11590698,-0.595799009,8.627706726,22,135.559,0.454,1.626108068,17.31,14.34,2.23334226,-1.118035191,0.545979826,1.780930461,3.610354223,2.597019491,0.651624198,60.94,1.705221798,733.21,-237.06,-7807.98
2018-02-11,-5.313609088,-6.699926543,-3.487772751,21.5,128.652,0.675,2.551413278,29.06,23.73,2.794530455,-3.711957912,-2.695000913,-0.573433433,0.350821374,-1.739721075,-3.635297567,45.58,0.966323342,-7719.51,-13896.52,15690.58
2018-02-18,-3.905549427,-4.588492353,-3.631859453,20.7,127.714,0.548,-0.262688808,19.46,18.52,1.486805829,-4.524837223,-3.606731592,-1.739261379,-0.908988563,0.197133975,-1.918232901,43.03,0.511039937,-3837.56,-14181.34,13865.3
2018-02-25,-4.786465535,-5.537002803,-4.198790958,14.1,122.212,0.608,1.403182301,16.49,15.49,0.769690697,-4.6027858,-3.687186108,-1.928064043,-1.114388997,-0.313020596,-2.072440346,47.05,-0.417527247,-11913.75,-19863.83,29799.07
2018-03-04,-4.879642352,-5.706247515,-4.362569068,11.3,121.534,0.73,0.048150823,19.59,17.39,0.947894664,-2.913809082,-3.298268683,-2.341798113,-1.408887786,-2.32362494,-2.589622186,41.02,-0.651494727,-9548.61,-10532.16,20048.94
2018-03-11,4.047771145,4.21218384,2.753382388,18.7,122.437,0.594,-2.037415184,14.64,14.8,0.271642057,-1.024473534,-0.631189874,-2.943146302,-1.388957888,5.124259959,4.705405131,44.95,-0.559408053,7766.55,-2117.41,-5020.85
2018-03-18,2.978739218,2.697201018,5.471504546,19.1,106.776,0.652,0.286896811,15.8,15.52,-0.095303038,0.429102333,0.969925983,-3.051261188,-1.129817795,2.850656721,2.666930067,48.21,-0.600305575,5319.82,2018.1,-5250.99
2018-03-25,-1.417895836,-1.385688583,-5.155581975,13.3,108.792,0.765,0.316050939,24.87,20.21,0.499721149,0.486701924,0.90046557,-3.314896755,-1.148928463,-1.894665134,-2.3007475,37.32,-0.317489694,314.15,-58.48,1529.43
2018-04-01,1.818779765,2.030160532,1.262453065,11.9,102.606,0.746,-1.557669881,19.97,17.54,-0.124397548,0.20619344,0.795299549,-3.45804363,-1.453759135,1.610283135,1.021724035,45.88,0.421108419,4330.26,-5140.22,5390.88
2018-04-08,-1.214499177,-1.907640004,0.249480249,-1.5,105.808,0.674,-0.018694734,21.49,17.35,-0.364423461,0.609545716,0.998350077,-3.797653959,-1.833398622,-1.813611633,-2.188861985,43.03,1.022652686,-5444.31,-6273.04,16345.71
2018-04-15,-1.559762146,-2.483894945,-0.286215802,-12,107.037,0.613,0.334849693,17.41,13.81,-0.554528036,-0.019074505,0.039591252,-4.249022688,-2.556577158,-1.539803662,-1.606696171,44.09,0.75892499,-2793.47,-8194.8,20302.54
2018-04-22,2.464870322,1.750848217,7.170234307,-14.4,115.021,0.626,-1.404351642,16.88,12.91,-0.70438686,-0.007627474,0.218214225,-4.093203599,-2.386640653,2.473743599,2.245627981,53.26,0.462226433,1116.66,-8991.22,17926.72
2018-04-29,1.903223828,1.967515336,1.767899987,-8,114.427,0.648,1.228810771,15.41,14.05,-1.032509771,0.643981252,0.312695174,-3.440207655,-2.500212465,1.25,1.580911233,53.67,-0.391047244,-7009.5,-12871.75,25492.2
2018-05-06,1.308868199,1.64949777,-1.338771372,-16.7,111.413,0.668,0.703988332,14.77,13.31,-1.001231586,0.62490474,0.941094313,-2.101946247,-1.447634354,0.678354235,0.366372908,59.41,-0.004120196,-12917.11,-11295.26,29760.84
2018-05-13,0.922173299,1.159245379,-2.908495633,-18.4,106.493,0.581,-0.02991437,12.65,11.25,-1.116361079,1.652167277,1.329323008,1.085183077,1.473471669,-0.717358583,-0.40089958,60.16,0.454473072,-8378.96,-18108.42,24469.01
2018-05-20,-0.633195091,-0.792727044,-2.217798621,-21.8,115.644,0.611,0.982055006,13.42,12.69,-0.70842705,1.723940654,1.075813924,2.183824375,2.35517385,-2.318736236,-1.690962099,61.41,0.684095652,-3708.73,-21652.59,22507.43
2018-05-27,-1.267854277,-0.85723192,-2.046272378,-23.3,103.708,0.626,0.112380422,13.22,12.5,-0.58059684,0.77616235,0.637138315,2.004292174,1.877405583,-2.028294389,-1.894635089,52.39,0.477801538,-2924.69,-4405.69,3326.4
2018-06-03,-0.910871137,-1.114443567,3.138940141,-21.1,99.249,0.656,-0.204242677,13.46,13.18,0.087459195,1.465465011,0.522165256,2.313948604,2.445913335,-2.342149026,-1.420678769,56.06,0.156256933,-14818.95,-616.23,9203.31
2018-06-10,-1.054602839,-1.111425073,1.449308836,-28.6,102.361,0.676,0.60594726,12.18,12.96,0.511856093,0.446679929,0.080168395,2.587694077,2.199896722,-1.496693726,-1.129000589,58.91,0.178493867,-23933.49,3214.05,15373.98
2018-06-17,-2.300611627,-2.105463424,-0.371499224,-31.6,99.035,0.619,1.872627896,11.98,13.65,-0.083487829,0.588654344,0.430020884,2.346164117,1.807861572,-2.871295714,-2.718465797,53.92,0.223423378,-22417.56,-2017.35,19293.85
2018-06-24,-4.20920026,-4.515013363,-4.385328497,-25.9,97.754,0.687,2.747910308,13.77,15.17,-0.069711054,0.462110681,0.489573366,1.979329545,1.462535033,-4.647867519,-4.670410878,42.57,0.444716922,-18124.62,-13074.13,27018.78
2018-07-01,-4.62615213,-4.329225465,-7.359434795,-20.1,93.766,0.714,3.695055584,16.09,16.04,0.166039666,-0.264974809,-0.150756033,1.832869718,1.484365241,-4.371470633,-4.483586869,37.32,-0.232912129,3181.91,-18186.64,12640.85
2018-07-08,-7.289584676,-6.940343525,-7.921637374,-7.7,87.112,0.616,3.71602781,13.37,16.28,-0.104707357,-0.743647235,0.011502138,1.207895138,1.201308553,-6.595133878,-7.298182901,30.45,-1.345021837,6182.12,-22543.42,13319.58
2018-07-15,-3.874311576,-3.264988825,-4.424972871,-2.5,85.091,0.585,2.327360837,12.18,13.06,-0.677443057,0.439838974,-0.246428425,2.815934066,1.516786296,-4.296443438,-3.637841683,35.01,-0.912857044,-3097.64,-7199.21,8595.27
2018-07-22,-2.88602676,-2.219368435,-4.65631662,-4.6,91.435,0.612,2.367430228,12.86,13.93,-0.400872542,-0.355272999,-0.087833428,1.624775926,1.152687457,-2.538739025,-2.801033592,24.93,-2.102736499,-8561.47,-2859.17,11540.8
2018-07-29,-1.3387042,-0.627377695,-5.406858791,-5.1,96.52,0.522,0.308611517,13.03,12.67,-0.805426485,-1.556653196,0.304018709,-0.393760412,1.475587433,0.22172949,-1.645012573,27.32,-2.411002877,-2475.12,2850.35,612.37
2018-08-05,0.65159908,0.852922111,-2.482414173,-8.7,94.184,0.485,1.061065008,11.64,12.4,-0.75519447,-1.024057829,0.388974004,-0.450621024,0.647764943,1.694499305,0.257069409,30.11,-1.424309499,-7353.18,7974.53,-12.39
2018-08-12,-1.216409191,-1.67754897,-5.203589849,-7.7,82.533,0.591,0.502955419,13.16,12.14,0.603895939,-2.341720478,0.373428318,-1.22367779,0.559123163,1.155563848,-1.581777918,30.46,-2.397333393,-6723.27,4974.42,217.1
2018-08-19,-1.840825794,-2.82202391,-2.4393325,-8.3,82.286,0.584,-0.777949283,12.64,13.79,0.269029277,-1.366109964,0.689728833,-1.462262382,0.766308727,-0.481866009,-2.509570396,28.61,-1.494065732,-3946.7,2820.32,-3499.69
2018-08-26,-0.077560251,-0.752233192,3.133155896,-7,71.065,0.521,0.072443677,11.99,11.61,-0.421402068,-0.228067508,0.202473862,-1.386332043,1.037301613,0.151313678,-0.2769788,30.34,-1.016700145,-16704.64,6216.31,2109.87
2018-09-02,1.538676738,1.50874463,3.569934458,-4.5,75.885,0.572,-1.29733085,12.86,11.64,0.074150731,-0.30811366,0.513894799,-2.190707221,0.639484152,1.851277278,1.025641026,32.1,-1.316020697,-11986.9,13809.68,-7122.94
2018-09-09,-0.053005314,-0.265631385,4.338629732,-1.8,79.873,0.592,-0.549153683,14.88,12.72,0.631350096,0.083602508,0.783326111,-1.580717489,1.265645989,-0.137175793,-0.835744134,32.01,-0.516187591,-6268.45,-580.08,203.63
2018-09-16,3.16859883,3.021797138,8.106953257,-6,84.303,0.428,-0.720044803,12.07,10.66,-0.404140627,-0.068490544,0.687860045,-2.106008648,1.025011257,3.238520736,2.454188482,37.3,-0.203651294,285.11,-2810.37,-3240.89
2018-09-23,2.00417755,1.783176558,3.709457174,-5.6,89.201,0.384,-0.289564938,11.68,11.09,-0.124807325,-0.407650107,0.604153145,-2.240089753,1.152505921,2.420794799,1.388740519,34.26,-0.523422672,4545.09,8025.31,-7590.91
2018-09-30,0.869179639,0.146632452,0.648738632,-7.7,85.714,0.41,-0.338702867,12.12,11.24,-0.579564954,-0.103021978,0.616695975,-2.031881455,1.413010031,0.9725607,0.24323181,35.31,-0.256887148,6350.88,-3074.89,-331.46
2018-10-07,-0.616239623,-0.539506932,-5.514984246,-8.4,101.603,0.491,0.684888806,14.82,13.06,1.650695663,-0.732809356,0.474212418,-1.56997101,1.734158654,0.11543212,-1.080497029,29.27,-1.06168958,1775.01,-1050.58,3981.61
2018-10-14,-6.746468241,-6.027784318,-12.38576613,-5.2,89.32,0.541,1.292945211,21.31,17.18,1.437583278,-0.970947721,-0.016207849,-3.481036146,1.25816618,-5.832039968,-6.728414777,18.37,-1.644693604,610.96,-3743.87,8571.52
2018-10-21,-7.819440229,-7.373425086,-10.55276382,-10,88.295,0.533,1.470851857,19.89,15.96,0.762453373,-1.017558624,0.327854218,-2.889848002,1.573354038,-6.8716963,-8.11294911,20.34,-1.613850928,-2811.01,-22325.15,22712.34
2018-10-28,-13.48316525,-12.5852717,-19.36103713,-13.5,75.103,0.633,2.934282881,24.16,22.42,1.977869179,-2.784462014,-0.324056655,-3.253763114,0.777990478,-11.00185487,-13.19759468,10.89,-3.320692836,10457.75,-37786.01,24977.15
2018-11-04,-7.564211121,-6.426805823,-10.73413468,-15.3,88.766,0.567,-0.754533392,19.51,18.11,1.17467499,-4.762086903,-0.642757073,-5.287382555,0.688602664,-2.941278205,-6.96886947,12.45,-5.595618772,15030.17,-21002.73,3382.86
2018-11-11,-3.504405949,-2.877903855,-6.043745728,-13.7,82.942,0.543,-0.277564154,17.36,15.79,0.535734905,-4.637034759,-0.195741508,-5.749572487,0.683979427,1.18739699,-3.310124415,13.24,-5.241106957,-1413.34,-8690.53,7286
2018-11-18,-2.961609453,-2.505114309,-6.792891098,-14.4,70.76,0.669,-0.308279377,18.14,18.15,1.636663171,-3.845410628,-0.432340178,-5.33084738,0.44143806,0.917992656,-2.545579635,15.35,-5.549385843,9825.1,-11939.42,-856.02
2018-11-25,1.496189231,1.38566371,3.014764655,-18.5,63.505,0.686,-0.998379822,21.52,18.48,1.532481449,-1.728744303,0.508162255,-4.708930204,1.085434602,3.280685014,0.984443364,14.98,-3.958990914,539.34,-3967.63,-244.66
2018-12-02,0.041030534,-0.443938949,0.739882719,-19.1,64.032,0.666,-0.10873731,18.07,18.57,0.775839598,-0.048194707,0.714369888,-5.040445665,0.889426208,0.087906866,-0.669249736,18.55,-1.710476846,1900.47,-3796.77,-166.69
2018-12-09,-0.495184772,-1.124092434,-0.285178018,-16.2,45.132,0.749,-0.748140728,23.23,18.15,1.237205252,-0.439480687,0.708975072,-6.242168812,0.60970168,-0.054690287,-1.204108134,18.92,-1.816515055,12765.97,-8970.08,-5256.42
2018-12-16,-1.100172051,-2.245536536,-3.454171376,-18.4,47.016,0.724,0.190501506,21.63,17.65,0.357309764,-4.368971061,1.104837727,-9.404866162,0.857395237,3.41977907,-2.176726674,21.71,-2.489778375,7295.12,-4090.96,-4828.11
2018-12-23,0.194898614,-0.476852026,-1.379088221,-22,40.42,0.819,-0.667875625,30.11,18.67,1.259017682,-5.669278746,0.540726083,-9.743315099,1.021704112,6.215582111,-0.349019136,20,-2.979924941,17284.34,-273.82,-16965.58
2018-12-30,-2.662075675,-3.453104846,-2.890364494,-22.1,33.475,0.845,-0.438099487,28.34,18.99,1.619932687,-5.609354281,0.539441353,-10.27462664,0.811962181,3.122700406,-3.179669031,22.31,-2.709746149,11751.87,-591.05,-12338.91
2019-01-06,-3.155952519,-3.872819442,-3.040870821,-23.4,25.606,0.791,0.425117666,21.38,17.96,1.143242763,-5.410440206,0.328203309,-10.66018972,0.463495678,2.382708413,-3.465169076,22.05,-2.6854073,11031.2,-23.11,-11983.7
2019-01-13,0.299123409,0.594991527,2.999969985,-26.3,27.883,0.718,-1.272606677,18.19,14.67,-0.368373873,-5.745387299,-0.656462175,-13.77268533,0.211546723,6.413337166,0.962232379,26.28,-2.959541278,9595.34,9624.53,-19602.84
2019-01-20,3.045855182,3.32754848,3.36975239,-22.4,38.296,0.628,-0.095288984,17.8,14.32,-0.880259561,-6.378740358,-1.327072848,-14.63188406,-0.644668142,10.06363449,4.43236715,31.76,-2.719862594,-3962.46,19896.5,-16737.15
2019-01-27,6.697076,7.515840904,5.288240953,-20.3,37.759,0.586,0.484836536,17.42,14.42,-1.179529613,-8.296794517,-1.921456262,-15.36225051,-0.803643182,16.34919721,8.790135515,35.22,-2.704013581,-1715.06,28921.02,-27654.74
2019-02-03,9.611242383,10.81856606,7.890261704,-11.8,28.796,0.512,-0.483792076,16.14,14.86,-1.390157734,-11.34135377,-2.275841836,-16.83200129,-1.187772003,23.63391311,12.15496967,38.32,-1.845455552,-8132.43,43476.15,-35709.82
2019-02-10,4.889259336,5.375659791,6.179243221,-13.6,20.949,0.521,0.66197284,15.72,14.83,-0.984530525,-7.571568715,-1.422297352,-16.42609467,-1.020014537,13.47984398,6.397426733,41.47,0.226745452,-10896.54,33628.97,-23475.51
2019-02-17,3.38043949,3.687746458,6.077490881,-25.4,23.575,0.471,0.612392252,14.91,14.24,-1.271480229,-6.442120512,-1.022530682,-16.93729904,-1.233600065,10.50048353,4.452411241,45.6,0.496102857,-7603.9,23486.24,-17216
2019-02-24,2.423165406,2.510029467,4.498299081,-22.1,20.176,0.396,0.354960981,13.51,14.2,-1.244182441,-4.785999443,-0.130115631,-17.99536223,-1.433590437,7.573449402,2.547413309,48.09,0.376521949,-6680.05,16141.41,-10963.82
2019-03-03,-0.363973024,-0.696315476,1.998828321,-32.4,31.765,0.296,0.523677179,13.57,15.49,-1.287018728,-0.569828086,0.664149888,-17.26604251,-1.237043522,0.325163522,-0.993267851,38.37,-0.233092346,7560.4,-1320.06,-7515.62
2019-03-10,-1.819434556,-2.362428505,0.992123391,-29.6,18.095,0.441,1.107897664,16.05,15.17,-0.959978737,-1.823620224,0.842635554,-17.5879804,-0.888648762,0.006664826,-2.642481245,39.95,-0.627757677,7707.38,-4688.77,-3982.09
2019-03-17,-0.909798779,-1.44728502,1.313188747,-26.8,14.473,0.302,0.745104988,12.88,13.6,-1.163683565,-2.646859576,1.04214219,-15.44151641,-1.294845526,1.787041829,-1.937555359,47.64,-0.489149001,5550.04,-470.98,-5710.24
2019-03-24,-1.952477023,-1.94292443,0.079367215,-27.1,-1.364,0.429,0.438132648,16.48,13.1,-0.37836745,-2.544975867,0.213454605,-15.2793083,-1.754435291,0.605999301,-2.155832786,43.67,-0.477070157,-1426.9,770.57,243.04
2019-03-31,-2.494716321,-2.579281184,-0.265299145,-26.2,0.879,0.459,0.916550357,13.71,14.29,-0.236410384,-3.55026712,0.300674475,-15.46124048,-1.471591502,0.972328906,-2.809051388,39.53,-0.306742687,-9945.07,3005.28,5902.15
2019-04-07,3.376469047,4.307960995,2.138674131,-27.5,6.817,0.276,-0.006160887,12.82,13.59,-0.865488188,-4.442260442,-0.199338522,-16.74444492,-1.409792188,8.179100499,3.58826912,50.13,-0.132300061,-2514.17,17670.99,-17040.42
2019-04-14,2.634977092,3.037124379,2.604361537,-23.9,13.557,0.244,0.211061375,12.01,12.41,-1.359722242,-3.792435012,-0.121292539,-13.68946758,-0.7631149,6.676898044,2.766173648,57.76,0.233516173,-5140.57,27404.06,-23489.68
2019-04-21,1.335192848,0.974817222,2.500100811,-19.1,14.286,0.288,0.591951582,12.09,12.45,-1.199030633,-2.861573866,0.307848292,-12.09651863,-0.12659516,4.324299621,1.017783246,59.74,0.683121567,-4177.09,21576,-17989.3
2019-04-28,1.805042347,1.7578125,1.602884919,-22.4,8.148,0.326,2.262196304,12.73,12.98,-0.417076474,-2.406969132,-0.703407883,-10.03156624,-0.247956203,4.318502301,2.52322514,53.68,1.08824252,-8752.45,23361.78,-14763.84
2019-05-05,-0.601463607,-1.049951165,1.344933552,-20.8,9.802,0.26,2.967970215,12.87,13.54,-0.574670516,-0.869073331,-0.564561823,-6.910372803,0.316653507,0.271062336,-0.033307428,57.46,2.2547225,-14787.9,15922.22,-684.94
2019-05-12,-5.615079809,-5.655928148,-5.8904734,-20.2,4.273,0.443,3.323358286,16.04,18.53,0.75397796,0.537301095,-0.175231979,-6.117329217,0.492289515,-6.118593244,-5.449351791,45.16,1.447137152,-24930.69,2357.47,22126.91
2019-05-19,-7.235521061,-7.534366365,-6.352203732,-22.5,0.746,0.475,5.163390069,15.96,16.03,0.697360028,-1.678941134,-0.302420177,-7.621213588,0.600033724,-5.653781454,-6.953055802,42.56,0.80239404,-19298.07,-11493.54,29060.93
2019-05-26,-6.14873515,-6.014075496,-6.87854251,-21.7,-1.948,0.568,2.356873353,15.85,16.66,1.009760598,-1.893607141,0.234626239,-7.298522744,0.116355293,-4.338043701,-6.365365253,35.29,0.063193162,-11035.6,-13808.73,23258.6
2019-06-02,-7.038136519,-6.972891035,-8.578141818,-18.8,-21.867,0.617,1.800230799,18.71,17.32,1.524754227,-2.308450485,-0.344759734,-8.538125304,-0.688773322,-4.839601527,-6.719235895,35.32,-1.497809389,-721.19,-26869.59,26607.52
2019-06-09,-1.693990626,-1.393075057,-0.842766599,-29.3,-19.595,0.55,0.339737383,16.3,15.79,0.796299969,-3.602261048,-0.760535437,-7.818181818,-1.105311761,1.981980319,-0.941203811,40.05,-1.266592961,13740.82,-24726.84,10431.27
2019-06-16,1.926743847,2.318895404,1.137047876,-26.6,-9.547,0.51,-0.867383213,15.28,14.4,0.882049236,-2.472369179,-0.307425637,-7.455638948,-0.743629089,4.511389913,2.248929081,48.76,-0.79749688,16078.97,-12916.17,-2686.18
2019-06-23,3.926544142,4.182739581,4.725881483,-26.3,-6.111,0.417,-2.059382943,15.4,13.77,-0.010921801,-2.345640055,-0.279091847,-7.1089099,-0.375713918,6.423783804,4.21744325,49.8,-0.826597609,19831.49,-7171.02,-9946.4
2019-06-30,4.353149764,5.157451969,-0.852872342,-27.7,-9.457,0.458,-3.03213509,15.08,14.43,0.350354064,-2.410790144,-0.113534926,-7.45757591,-1.098896623,6.929469383,4.46481724,46.43,-1.058938588,15119.51,7082.27,-19700.77
2019-07-07,1.846231054,2.26637343,-3.12059509,-27.9,-18.912,0.266,-0.929421524,13.28,13.16,-0.018970082,-2.292233061,0.082683384,-5.7441119,-0.825850002,4.236329239,1.759530792,46.56,-0.890924668,12567.79,9240.91,-17642.21
2019-07-14,-0.417579376,0.813368826,-5.687781239,-25.7,-1.556,0.34,-0.526502303,12.39,12.81,-0.478375763,-2.427627692,-0.447387845,-6.142798099,-1.067692521,2.061470931,0.023274759,40.54,-1.554873012,2875.83,14985.44,-14037.8
2019-07-21,-1.470629746,-0.337592566,-6.722572789,-21.4,-1.625,0.435,0.914285714,14.45,13.11,0.187870971,-2.369668246,-0.931131557,-6.638512644,-1.60625056,0.921566401,-0.550269403,36.92,-1.356865907,-579.57,15817.01,-13611.81
2019-07-28,-3.020716974,-1.891891892,-6.652860846,-22.5,-4.99,0.25,2.604780048,12.16,14.34,-0.003337982,-1.588856241,-0.772997393,-6.681801765,-1.168208965,-1.455138268,-2.256667426,27.76,-1.011191274,-9845.19,20049.08,-8594.45
2019-08-04,-5.328367897,-4.140696191,-11.3041474,-26.8,-21.858,0.486,2.323991798,17.61,16.01,1.125533939,-1.243930384,-1.023851507,-6.100534316,-1.283932803,-4.136236138,-4.345821326,22.31,-1.176082531,-2826.4,15129.25,-12658.78
2019-08-11,-7.13628478,-6.538800059,-13.37845178,-25.1,-24.689,0.559,2.638811135,17.97,15.91,1.506780243,-0.401827489,-0.63064065,-7.019527235,-1.519029715,-6.763827583,-6.538685282,18.81,-0.981757017,15542.14,-2017.03,-14710.32
2019-08-18,-7.982868275,-7.521398652,-12.23778299,-23.1,-31.752,0.775,3.14972028,18.47,17.06,1.865437341,-1.340467785,-0.107285026,-6.317112776,-1.413667359,-6.737410632,-7.884726225,19.48,-1.891974483,12728.86,-10146.2,-4548.36
2019-08-25,-5.708865293,-5.928374656,-5.524441893,-18,-43.115,0.727,2.178279657,19.87,15.55,1.363562551,-0.868074754,0.381416429,-5.706321658,-1.023473179,-4.882403914,-6.075093284,20.78,-1.812721186,19430.25,-20921.32,-1299.58
2019-09-01,-1.518419722,-1.517167953,-0.836446321,-14,-49.327,0.615,1.148129593,18.98,15.75,0.962799249,-0.812109828,0.548989643,-4.662276975,-0.398606318,-0.713832775,-2.060737527,20.94,-1.763250273,17561.17,-18943.96,-1541.21
2019-09-08,3.683653722,4.190700412,6.967324249,-7.8,-39.81,0.488,-1.082599893,15,14.54,0.125549059,-0.359235106,0.288097232,-3.89146543,-0.478411821,4.060994285,3.373583966,22.11,-1.662885339,13940.45,-13110.59,-3446.81
2019-09-15,6.332082795,6.671918078,6.55881806,0.1,-6.785,0.406,-2.852944576,13.74,13.5,0.139828156,1.263628739,0.410940727,-2.728395725,-0.703272369,5.178654292,5.956701289,26.36,-0.558720122,23009.46,-10239.82,-14908.88
2019-09-22,7.35102397,7.937995393,6.583139019,5.9,-19.087,0.5,-1.859270333,15.32,14.08,0.072448728,1.28283786,0.70411762,-2.202714347,-0.047603024,5.992509363,6.60459342,30.31,-0.257172582,26505.73,-6772.9,-20990.52
2019-09-29,4.174225908,4.760617761,2.682826959,-2,-11.772,0.596,-0.940273249,17.22,14.85,0.262688597,1.364598418,0.849137646,-0.973990641,0.561318832,2.773672013,3.297649809,25.81,-0.050379014,21622.12,-8610.36,-14113.72
2019-10-06,0.57537342,0.700485821,-1.475085162,-6.5,-17.11,0.6,-0.032582815,17.04,16.31,0.269952485,1.297908925,1.30325338,-0.360085111,0.735315273,-0.715176641,-0.710500963,21.69,0.300048572,12445.16,-7224.34,-6186.09
2019-10-13,-0.22398985,0.169841973,0.409283437,-10.5,4.997,0.449,1.017147907,15.58,14.84,-0.045116839,0.78405389,1.337215305,0.473385809,1.076743736,-1.159445866,-1.594425416,20.42,-0.043852437,8302.44,-7841.42,-1447.38
2019-10-20,-1.474047583,-1.313124005,-0.366678478,-11.7,7.965,0.37,-0.565570873,14.25,13.85,-0.46936532,0.060576023,0.660190667,0.23168579,1.557911132,-1.535843585,-2.119482939,23.77,-0.24025596,7079.43,-11200.77,2178.14
2019-10-27,1.851770548,2.115505104,4.0578693,-11.5,12.029,0.291,-2.249241641,12.65,13.42,-1.174710368,-0.928622452,0.230563837,-0.309631759,1.578375058,2.807123453,1.620011912,23.42,-0.177001524,10001.81,-4467.99,-7918.66
2019-11-03,3.93479455,4.128800628,6.512929371,-9.8,19.155,0.334,-2.591595908,12.3,13.22,-1.524110515,-1.264852434,0.062427066,-0.381194409,1.840900974,5.264632515,3.869011522,23.9,0.507697475,9059.64,-152.19,-13345.78
2019-11-10,4.529959259,4.360486546,5.000394976,-6.4,38.557,0.289,-2.646388344,12.07,13.79,-1.108614595,-0.745083,0.199687835,0.12711396,1.921339093,5.312633909,4.320691311,28.29,0.998080614,8439.02,4518.31,-18289.88
2019-11-17,4.925049377,5.307723324,3.374105058,-12.2,26.436,0.306,-1.212059655,12.05,13.11,-1.081226858,-0.748486516,0.135821906,0.833100363,1.805070619,5.713681092,4.782867341,30.36,0.852123652,12361,1200.59,-19634.59
2019-11-24,0.673886076,0.851770311,-2.82814967,-13.4,18.113,0.322,0.520047401,12.34,13.88,-0.96531853,0.282861897,0.386113006,0.847788499,1.583127638,0.385133501,0.281326925,23.64,1.103817565,11140.01,-14594.51,-4084.02
2019-12-01,-0.582801638,-0.592608555,-4.43125887,-11.3,19.321,0.296,1.365020806,12.62,13.96,-1.099987409,0.859582964,0.257707787,1.297760945,1.545876561,-1.426130558,-0.840728631,23.77,0.462779475,24281.35,-33129.96,1979.84
2019-12-08,-2.591204503,-2.320488821,-5.492025278,-12.8,30.836,0.348,2.80473158,13.62,13.91,-0.585925289,0.391897113,-0.21271144,0.881912474,1.4123745,-2.972017598,-2.38150023,23.26,0.217190639,28049.27,-47641.11,12538.85
2019-12-15,0.373234421,0.98158655,-3.748635024,-14.1,25.875,0.277,0.407834536,12.63,13.12,-0.872813733,1.02584008,-0.182479522,0.596322677,1.203411179,-0.645581023,0.55637561,28,0.327330336,31200.17,-30709.27,-7159.22
2019-12-22,4.863080173,5.682997531,2.494005553,-11.1,34.042,0.268,-1.587691995,12.51,13.08,-0.989250315,1.493280239,-0.250720414,1.057326945,0.619955166,3.320430108,5.131502046,30.45,0.46767868,30036.75,-6943.42,-28368.67
2019-12-29,5.567635395,6.655105138,4.462945702,-9.4,31.396,0.323,-1.707209724,13.43,14.13,-0.690653281,1.737504811,-0.232642321,1.670421452,0.456622875,3.761932966,5.817239755,36.43,0.53722892,25584.61,9402.74,-39510.38
2020-01-05,4.544515695,5.127277987,6.659767553,-6.9,27.036,0.368,-1.921347465,14.02,15.88,-0.32215166,2.391686826,0.322804157,1.971198598,0.430869164,2.105520658,4.207424867,38.71,1.365335645,10882.06,19393.32,-33593.01
2020-01-12,1.665245939,2.395643032,4.597093791,0.1,28.391,0.24,-0.887447734,12.56,12.81,-0.853407954,2.519347933,0.168938909,2.328384375,0.036677357,-0.830269145,1.490514905,33.2,2.798967416,-12357.07,18682.78,-8447.75
2020-01-19,2.104637552,2.70563137,5.953242116,5.8,26.282,0.211,-0.074977378,12.1,13.6,-1.222160485,1.721977004,0.227684473,2.735277931,0.187621852,0.378819416,1.867911941,39.48,2.762181846,-27133.61,12636.1,12509.71
2020-01-26,1.901815163,2.415311653,3.679450729,11,15.337,0.351,0.533027926,14.56,15.3,0.029464365,1.486245474,0.359561189,4.148641154,0.585911165,0.484357031,1.557979079,37.94,3.313482446,-39118.82,11073.67,26247.5
2020-02-02,-2.639607436,-2.135929009,-4.097443016,10.4,-4.936,0.48,2.126091539,18.84,19.29,1.295136271,0.961177039,-0.146663308,4.270186335,0.221008893,-3.566325265,-2.488124859,25.81,3.782366012,-40102.28,622.96,36788.2
2020-02-09,0.251995341,0.38712718,-0.059432715,16.2,2.473,0.38,2.140335773,15.47,17.53,0.123604908,-0.369418567,-0.247277705,2.715681404,-0.409561034,0.622201153,0.500667557,32.86,1.850436537,-41451.3,-1537.6,39186.45
2020-02-16,-0.310143652,-0.095614903,0.072631136,16.4,0.998,0.257,2.041432366,13.68,16.85,-0.043374823,-0.53570472,-0.405888436,2.955528446,-0.354368715,0.225604446,0.098231827,34.5,1.413341433,-28862.59,-9039.9,33651.16
2020-02-23,-3.708155806,-3.27787517,-2.564289569,21.9,-8.745,0.392,3.569226025,17.08,19.8,1.023514879,-0.921290872,-0.258346501,2.898069797,-0.059831008,-2.882944597,-3.484549638,25.87,0.903738955,-38786.98,-9813.49,42954.51
